,UserId,Reputation,Views,UpVotes,DownVotes,PostId,Score,ViewCount,CommentCount,no_posted,CommentBins
66789,26847,1,0,0,0,61658,0,100.0,7,1,Moderate
33019,7008,158,39,22,0,18201,1,123.5,4,8,Low
80857,40547,12,11,3,0,102703,0,69.0,5,9,Low
87651,49311,21,0,2,0,107995,1,36.0,0,4,Very Low
22182,3382,8009,3559,183,24,14912,0,59.53521126760563,0,425,Very Low
55880,17397,1,1,0,0,44895,0,124.0,6,1,Moderate
4665,401,6906,1070,394,6,19167,3,357.23076923076917,1,172,Very Low
7322,686,44152,7357,2156,82,47254,1,579.448275862069,6,1598,Moderate
30993,6154,6,1,0,0,15142,1,120.0,0,1,Very Low
58253,20100,78,5,3,0,62151,1,277.5,1,4,Very Low
17092,2040,790,428,262,12,43999,0,360.5,0,163,Very Low
68930,28421,6,1,0,0,65424,1,260.0,9,1,Moderate
37711,8076,4460,393,223,26,45908,3,279.2222222222222,2,97,Very Low
21878,3305,687,55,37,0,18463,3,282.25,0,7,Very Low
38405,8242,583,78,35,1,25867,0,138.84,3,23,Low
60381,21655,93,2,5,0,70844,1,61.0,0,3,Very Low
49273,12923,415,55,6,0,51457,1,49.0,0,27,Very Low
83934,44269,4767,397,363,41,94721,1,26.0,5,213,Low
9076,805,65272,5680,7035,143,55986,3,1301.1931464174456,2,1720,Very Low
13396,1019,119,6,10,0,13720,0,475.0,2,2,Very Low
78893,37439,71,1,0,0,82610,3,194.0,2,5,Very Low
73380,31264,459,34,12,3,77178,0,65.82142857142856,1,32,Very Low
87539,49203,8,1,0,0,105392,0,16.0,0,3,Very Low
24429,4253,19585,6948,155,56,49016,3,401.1081081081081,3,450,Low
46206,11597,26,24,0,0,29553,0,569.0,1,4,Very Low
83706,44005,116,0,0,0,94196,1,27.0,0,2,Very Low
19419,2704,368,57,6,0,29476,1,108.0,0,15,Very Low
5969,601,13478,1286,283,17,24476,5,166.78048780487805,5,380,Low
82904,42949,20,3,1,0,111050,2,38.0,0,2,Very Low
88530,52502,16,0,0,0,108784,3,27.0,1,1,Very Low
15003,1390,10476,1165,602,34,22300,2,432.1142857142857,1,167,Very Low
10026,805,65272,5680,7035,143,97157,1,30.802352941176473,0,1720,Very Low
10605,858,2834,434,333,24,46124,1,127.0,0,99,Very Low
29599,5739,15236,2252,705,16,85441,4,90.6,2,397,Very Low
24962,4286,132,15,7,0,14668,1,394.0,0,12,Very Low
30370,5919,497,55,14,2,20501,2,89.66666666666666,0,14,Very Low
29446,5739,15236,2252,705,16,36147,1,698.175572519084,2,397,Very Low
40246,9007,1318,309,456,31,60731,4,152.0,6,74,Moderate
77547,36342,108,0,1,0,79951,1,59.0,2,1,Very Low
53558,16175,423,105,30,1,64261,2,70.0,1,42,Very Low
78133,36680,304,15,1,0,97166,3,165.0,3,24,Low
77171,36041,2538,252,15,5,97287,2,93.66666666666667,0,179,Very Low
36932,7972,11631,1050,1230,187,26397,1,1155.5874439461884,3,340,Low
31458,6436,3,0,0,0,60350,0,193.5,3,1,Low
87762,49420,1,0,0,0,105620,0,16.0,1,1,Very Low
66335,26355,8,1,0,0,89549,1,101.0,1,2,Very Low
7297,686,44152,7357,2156,82,46324,1,613.8844221105528,3,1598,Low
45173,11032,22275,7395,2619,42,36168,1,303.46753246753246,1,966,Very Low
79303,37928,326,9,10,0,83367,3,49.333333333333336,0,12,Very Low
48193,12398,21,0,0,0,31630,4,146.0,4,1,Low
36480,7828,8635,666,49,110,79555,0,65.72727272727273,1,388,Very Low
11203,892,2772,207,167,2,100477,3,636.3457943925233,0,105,Very Low
43057,10435,481,109,11,1,44814,1,117.0,4,10,Low
22905,3552,270,45,4,0,96044,1,62.0,4,6,Low
9654,805,65272,5680,7035,143,82195,3,755.1217391304348,0,1720,Very Low
77914,36545,600,56,6,0,80574,0,183.75,0,50,Very Low
34221,7290,37083,5554,8641,125,31288,0,1089.9965397923875,0,827,Very Low
44063,10861,26,5,4,0,27085,4,637.0,5,5,Low
42500,10106,75,8,4,0,28165,1,145.0,3,5,Low
44961,11032,22275,7395,2619,42,33756,1,630.4137931034483,15,966,High
2054,172,564,113,15,0,26372,3,932.0,7,16,Moderate
64004,24710,27,3,3,0,87126,1,32.0,0,3,Very Low
78346,36851,18,1,0,0,100054,1,29.0,0,2,Very Low
38077,8141,3008,330,350,24,44282,1,129.71875,0,67,Very Low
13203,1005,3679,870,325,0,60226,0,96.0,11,292,Moderate
41765,9680,84,31,12,0,74595,0,57.0,3,6,Low
45715,11279,260,65,13,0,67266,0,140.5,1,27,Very Low
62109,22468,2147,1471,2219,103,55903,0,1103.625,0,147,Very Low
31719,6547,586,81,19,0,92738,2,41.0,0,54,Very Low
76105,35219,104,3,0,0,77458,0,87.0,0,2,Very Low
1966,159,18283,3781,1014,59,63020,1,415.3827160493827,5,293,Low
49396,13017,176,8,6,0,33542,4,669.8,0,5,Very Low
85149,45232,21,4,1,0,96977,3,188.0,1,3,Very Low
83762,44043,106,1,1,0,94285,1,46.0,9,1,Moderate
61704,22311,3963,298,736,113,81125,2,340.57142857142856,0,91,Very Low
80701,40397,1,0,0,0,86827,0,35.0,7,1,Moderate
36969,7972,11631,1050,1230,187,30433,1,1052.8834080717488,0,340,Very Low
2864,196,6140,649,497,114,106326,2,24.66666666666667,0,188,Very Low
88210,52092,108,6,5,0,108489,1,34.5,0,7,Very Low
59564,21064,136,39,3,0,50592,0,213.0,0,5,Very Low
56398,17737,9,0,0,0,45709,0,287.0,1,1,Very Low
53525,16152,16,3,0,0,40976,3,1252.0,0,1,Very Low
17350,2116,18088,3899,3274,43,5736,2,433.77272727272725,4,363,Low
66031,26238,38,3,20,0,78712,1,40.0,0,4,Very Low
69789,28746,16108,1673,63,6,76620,5,153.0,0,417,Very Low
69761,28746,16108,1673,63,6,73334,1,259.7733333333333,2,417,Very Low
85341,45506,21,4,0,0,97566,2,38.0,0,2,Very Low
59663,21124,31,2,0,0,22479,3,252.0,2,3,Very Low
50640,13634,855,66,304,0,35184,5,162.0,1,51,Very Low
79939,39557,1,0,0,0,85481,0,101.0,0,1,Very Low
81628,41429,183,4,7,1,90627,2,170.6,3,7,Low
38595,8377,6,7,0,0,20682,1,630.0,0,2,Very Low
77867,36540,253,78,77,2,86448,0,47.0,2,71,Very Low
32051,6633,9429,1534,167,88,95330,1,1124.7314285714285,0,210,Very Low
28545,5405,407,164,40,0,19491,0,104.0,2,68,Very Low
10182,805,65272,5680,7035,143,105607,3,181.6635294117647,0,1720,Very Low
59638,21098,11,0,0,0,50507,2,1341.0,0,1,Very Low
66054,26267,104,66,30,0,64006,0,965.0,9,22,Moderate
69660,28740,1410,108,439,17,102686,1,98.4,1,75,Very Low
5891,601,13478,1286,283,17,12601,1,101.76923076923072,0,380,Very Low
77328,36168,1,0,0,0,79611,0,23.0,0,1,Very Low
17628,2116,18088,3899,3274,43,71889,2,551.4216867469879,0,363,Very Low
39564,8657,163,15,24,0,30117,4,203.71428571428572,0,12,Very Low
66393,26397,11,2,0,0,60650,2,157.0,0,1,Very Low
34210,7290,37083,5554,8641,125,30431,4,1096.7335640138408,0,827,Very Low
63552,24405,16,1,0,0,56201,3,930.0,0,1,Very Low
28445,5392,146,55,7,0,13785,2,550.0,0,9,Very Low
86496,46934,1,0,0,0,101561,0,30.0,0,1,Very Low
60003,21443,190,20,9,0,60989,3,161.5,1,3,Very Low
48929,12719,453,18,11,0,72410,1,113.0,0,22,Very Low
58064,19914,63,6,3,0,48247,2,1066.0,4,5,Low
22330,3382,8009,3559,183,24,34768,3,98.09859154929578,0,425,Very Low
44857,11032,22275,7395,2619,42,32479,3,981.5360501567397,0,966,Very Low
10068,805,65272,5680,7035,143,100116,3,71.41882352941177,4,1720,Low
81616,41422,116,1,2,0,114310,2,115.0,4,1,Low
55841,17372,11,6,0,0,44833,1,111.0,4,3,Low
66552,26584,48,4,2,0,63267,3,379.0,0,2,Very Low
69679,28740,1410,108,439,17,111427,3,345.15384615384613,6,75,Moderate
69080,28520,771,41,29,5,65786,1,1275.5454545454545,2,21,Very Low
2596,183,22625,4069,2496,45,67113,3,227.0,3,493,Low
70213,28856,6,4,0,0,85774,1,44.0,0,2,Very Low
2651,190,1166,146,482,24,382,3,552.6,0,26,Very Low
75589,34811,76,10,3,0,77493,1,124.91666666666667,0,4,Very Low
66880,26945,91,14,16,0,111525,0,98.75,0,11,Very Low
51025,13818,2594,137,70,0,74603,1,491.0652173913044,0,56,Very Low
47721,12205,111,2,0,0,31110,2,48.0,1,1,Very Low
10046,805,65272,5680,7035,143,97933,3,50.1435294117647,0,1720,Very Low
3192,229,629,64,65,0,6998,3,237.0,0,14,Very Low
18288,2392,11860,2359,883,7,6340,2,218.52941176470588,5,321,Low
4211,333,1233,104,75,4,12683,1,121.0,6,43,Moderate
76778,35796,11,0,0,0,78811,1,130.5,2,1,Very Low
70386,28988,343,49,128,1,67107,2,217.8,1,8,Very Low
41580,9579,113,2,1,0,31506,2,246.0,0,1,Very Low
55184,17125,117,9,1,0,44436,1,130.0,8,6,Moderate
22240,3382,8009,3559,183,24,19609,1,74.64788732394365,0,425,Very Low
56083,17543,53,17,0,0,81352,1,33.0,0,5,Very Low
28709,5466,11,3,0,0,34711,2,167.0,3,1,Low
33590,7199,1006,53,9,0,19063,2,216.0,4,23,Low
79551,38160,357,11,16,0,86924,2,35.90909090909091,2,12,Very Low
82577,42609,436,4,1,1,92576,0,32.5,5,11,Low
75235,32504,212,34,24,2,76733,0,53.0,6,21,Moderate
70187,28835,69,15,1,0,69899,0,187.0,6,17,Moderate
28588,5427,21,4,0,0,13136,4,157.0,8,1,Moderate
67700,27564,111,2,1,0,64337,2,204.0,4,6,Low
2779,196,6140,649,497,114,47745,0,319.1428571428571,0,188,Very Low
13667,1076,101,4,18,0,2076,0,1082.6666666666665,1,2,Very Low
9563,805,65272,5680,7035,143,78262,2,86.29729729729729,0,1720,Very Low
80419,40124,137,23,2,0,87294,0,90.0,5,40,Low
27174,4856,17791,5927,2122,412,12175,1,634.6153846153846,1,266,Very Low
88502,52455,23,19,3,0,110380,1,150.0,8,6,Moderate
3549,253,5309,1147,1160,5,20223,0,1424.3333333333333,0,180,Very Low
83214,43360,113,4,2,0,112292,0,56.0,2,4,Very Low
85323,45469,16,1,4,0,109154,2,34.0,0,2,Very Low
78531,37051,96,2,0,0,81726,1,61.0,0,6,Very Low
33328,7071,7663,878,550,21,88484,4,67.11764705882354,5,274,Low
73580,31379,67,8,6,0,97656,0,32.0,4,13,Low
60983,22041,46,2,0,0,99262,2,469.0,0,2,Very Low
45550,11184,6,2,0,0,28045,1,178.0,1,1,Very Low
87248,48795,1,1,0,0,110603,0,20.0,0,1,Very Low
65400,25793,21,0,0,0,100131,0,971.4000000000001,0,3,Very Low
61083,22047,13806,2722,401,200,61367,2,137.9364161849711,0,345,Very Low
65191,25593,21,1,0,0,58903,4,213.0,0,1,Very Low
18635,2425,1230,238,51,3,6842,2,1056.75,0,32,Very Low
3501,253,5309,1147,1160,5,7172,2,144.0,5,180,Low
72153,30371,1,0,0,0,70200,0,229.0,9,1,Moderate
53031,14888,650,53,70,0,47129,2,110.8,0,23,Very Low
27810,5041,11,1,0,0,11972,2,89.0,2,1,Very Low
55038,17072,1981,305,523,16,78813,3,16.9,0,75,Very Low
42118,9964,1342,123,123,3,110953,1,1021.081081081081,0,36,Very Low
84532,44639,6,0,0,0,103859,1,49.0,0,1,Very Low
81026,40761,70,24,10,0,101549,0,40.0,0,20,Very Low
8113,686,44152,7357,2156,82,93688,2,129.23809523809524,0,1598,Very Low
59654,21111,106,2,0,0,108026,1,31.0,0,1,Very Low
87098,48652,11,0,0,0,104001,2,29.0,0,1,Very Low
53873,16387,55,10,4,0,43225,1,329.25,0,6,Very Low
59,-1,1,0,5007,1920,28926,0,561.4107142857143,0,211,Very Low
14902,1381,3533,299,910,34,25938,2,793.5714285714287,0,92,Very Low
4205,333,1233,104,75,4,11985,4,1251.0,0,43,Very Low
10176,805,65272,5680,7035,143,105469,5,175.86117647058822,1,1720,Very Low
24020,4045,155,32,12,0,40570,4,144.0,0,14,Very Low
85231,45331,38,8,2,0,99579,2,48.0,3,2,Low
73955,31612,78,7,10,0,93557,0,25.0,0,5,Very Low
78783,37298,1,1,0,0,82229,0,33.0,2,1,Very Low
75482,34695,146,3,0,0,76873,3,98.5,0,2,Very Low
69857,28746,16108,1673,63,6,83822,3,526.1889763779527,0,417,Very Low
64788,25336,6,8,0,0,58368,1,580.0,0,1,Very Low
20953,3019,8045,500,228,57,6840,5,1260.0,0,132,Very Low
84938,44965,2062,99,13,0,100316,1,36.61538461538461,12,77,High
6277,603,10647,1225,683,49,4622,3,699.75,1,258,Very Low
27057,4812,2052,159,505,4,13005,5,915.6666666666666,5,48,Low
78699,37197,101,0,0,0,112399,0,17.0,9,1,Moderate
19904,2817,9604,1244,1437,8,16483,4,716.6666666666667,2,276,Very Low
17234,2074,1239,124,2,0,88767,0,290.96000000000004,0,42,Very Low
56759,17908,3559,206,88,1,111642,2,447.1558441558442,0,153,Very Low
50539,13564,169,7,18,0,35247,-1,249.0,6,13,Moderate
4764,428,126,1,0,0,2108,5,990.0,2,1,Very Low
72471,30540,317,55,86,0,99030,0,19.0,0,31,Very Low
32948,6961,2413,266,152,11,103435,1,36.0,1,105,Very Low
16269,1764,7461,764,1264,8,54585,1,436.5151515151515,0,252,Very Low
72357,30473,123,14,3,0,71850,1,498.3333333333333,4,3,Low
33237,7071,7663,878,550,21,50093,3,339.34285714285716,0,274,Very Low
46290,11624,23,3,1,0,29995,1,154.0,5,3,Low
20351,2902,814,86,98,0,15227,1,862.0,0,15,Very Low
32696,6897,1178,334,454,27,34391,4,759.0,7,53,Moderate
65020,25433,3680,344,608,30,88281,2,182.0,1,157,Very Low
52079,14454,146,10,5,0,22695,2,506.5,0,2,Very Low
15712,1679,3536,382,164,8,22485,0,333.6521739130435,0,101,Very Low
51939,14392,46,2,0,0,41420,4,219.0,2,3,Very Low
80763,40449,16,4,0,0,100534,0,17.0,0,5,Very Low
89618,54099,719,69,31,4,113339,0,120.45454545454545,1,46,Very Low
8993,805,65272,5680,7035,143,52967,1,1034.9984423676015,0,1720,Very Low
56099,17568,21,3,0,0,45506,1,611.0,1,2,Very Low
76607,35655,1,2,0,0,78501,0,56.0,2,1,Very Low
19240,2669,6078,776,1146,351,23204,2,500.3333333333333,0,291,Very Low
2947,213,63,9,1,0,249,4,454.0,1,5,Very Low
7816,686,44152,7357,2156,82,74061,2,267.7647058823529,3,1598,Low
11081,887,18187,1660,230,4,93531,2,57.714285714285715,2,367,Very Low
89102,53227,1,0,0,0,110248,0,22.0,0,1,Very Low
88232,52120,6,6,0,0,110932,0,38.0,2,7,Very Low
47192,11944,255,35,13,0,33448,1,128.0,2,12,Very Low
37848,8109,103,58,2,0,46377,1,317.0,1,27,Very Low
32373,6768,776,43,0,0,49171,3,1130.6153846153845,1,51,Very Low
86825,48333,11,2,0,0,103283,2,23.0,1,1,Very Low
8317,697,176,18,57,2,29496,3,252.75,0,2,Very Low
61283,22047,13806,2722,401,200,90328,1,298.63005780346816,0,345,Very Low
80620,40307,111,1,0,0,82423,2,84.0,1,2,Very Low
74000,31650,13,2,0,0,79516,2,450.0,2,2,Very Low
33681,7224,5430,1604,463,63,23259,3,553.5833333333333,9,115,Moderate
45547,11179,176,20,2,0,57707,0,509.625,0,7,Very Low
19164,2669,6078,776,1146,351,15327,1,986.204081632653,0,291,Very Low
32337,6752,126,4,15,0,29188,3,216.0,0,2,Very Low
79286,37886,39,6,3,0,105783,0,30.0,0,9,Very Low
37051,7972,11631,1050,1230,187,48641,4,825.2690582959642,2,340,Very Low
30895,6103,165,26,7,0,26275,2,288.0,0,7,Very Low
12906,930,31170,5529,10523,214,58851,2,1293.700288184438,0,458,Very Low
41198,9394,9800,946,1273,54,74605,3,228.97916666666666,1,227,Very Low
46873,11867,3174,540,244,4,31100,2,276.8,1,80,Very Low
84182,44324,111,2,0,0,94870,1,50.0,0,1,Very Low
45828,11382,136,5,0,0,28664,2,76.0,4,3,Low
15103,1395,172,34,1,0,4121,2,1175.0,0,4,Very Low
77356,36201,101,0,0,0,79684,0,496.0,4,1,Low
38121,8144,151,10,1,0,21026,4,45.5,0,2,Very Low
75415,34658,1226,137,326,119,78537,0,69.17910447761193,2,66,Very Low
4502,364,5442,671,115,2,20371,1,145.0,2,144,Very Low
39214,8511,23,7,0,0,82570,0,243.66666666666669,0,3,Very Low
75774,34959,16,2,0,0,76894,3,160.0,1,1,Very Low
36782,7964,278,35,270,0,70302,4,378.0,2,10,Very Low
49670,13128,173,87,14,0,112004,1,15.0,4,10,Low
8029,686,44152,7357,2156,82,87642,3,204.03389830508473,1,1598,Very Low
68324,27949,153,3,6,1,106069,1,34.0,0,4,Very Low
39633,8686,256,35,34,0,51625,1,91.0,0,24,Very Low
17406,2116,18088,3899,3274,43,6961,2,823.2272727272727,1,363,Very Low
9035,805,65272,5680,7035,143,55009,1,1169.6993769470405,0,1720,Very Low
76366,35425,26,1,0,0,90430,0,45.0,0,7,Very Low
70313,28928,129,182,33,1,71733,1,198.8,7,10,Moderate
85613,45854,6,0,0,0,99980,0,17.0,2,3,Very Low
69488,28705,1209,78,43,3,102839,2,63.8235294117647,0,48,Very Low
76457,35522,111,2,0,0,82913,2,243.0,0,1,Very Low
75986,35125,16,1,0,0,77346,1,34.0,0,2,Very Low
77726,36465,184,20,81,3,83170,1,207.33333333333331,0,16,Very Low
66780,26835,46,1,0,0,68497,3,224.0,0,1,Very Low
80734,40440,526,43,11,1,86943,3,100.5,2,15,Very Low
64164,24819,41,11,0,0,103672,0,56.0,0,5,Very Low
33518,7170,589,32,106,0,32017,1,612.1428571428571,0,12,Very Low
34303,7290,37083,5554,8641,125,38705,4,1054.3793103448277,0,827,Very Low
8104,686,44152,7357,2156,82,93256,0,155.8095238095238,1,1598,Very Low
28649,5429,1855,294,406,1,93274,1,475.71428571428567,0,61,Very Low
12794,930,31170,5529,10523,214,11379,3,1219.78674351585,4,458,Low
37505,8013,7972,662,108,6,100260,1,40.93333333333333,0,320,Very Low
42723,10259,245,38,41,11,64560,2,672.0,0,6,Very Low
34533,7290,37083,5554,8641,125,67216,0,1144.786931818182,0,827,Very Low
50360,13516,451,52,17,1,111228,1,112.0,6,39,Moderate
43358,10553,13,2,0,0,27995,2,1173.0,0,1,Very Low
89905,54466,6,0,0,0,112776,1,27.0,3,1,Low
72578,30611,169,16,16,0,78777,0,45.0,0,9,Very Low
25136,4359,103,3,0,0,10074,0,642.0,1,1,Very Low
37445,8013,7972,662,108,6,83080,4,86.58823529411765,3,320,Low
73462,31331,11,0,0,0,72445,1,564.0,1,1,Very Low
4481,364,5442,671,115,2,13174,3,207.0,1,144,Very Low
74465,32036,7227,991,2664,143,79711,1,146.2537313432836,1,269,Very Low
75942,35099,1645,165,71,16,81824,4,278.8095238095238,2,49,Very Low
44580,11032,22275,7395,2619,42,29728,0,887.7554858934169,1,966,Very Low
85049,45087,1,2,0,0,96645,0,75.0,0,1,Very Low
90122,54846,101,4,0,0,113542,0,17.0,0,1,Very Low
81010,40761,70,24,10,0,87950,0,120.0,2,20,Very Low
88439,52407,16,0,0,0,108577,3,59.0,0,1,Very Low
63877,24634,6,2,0,0,67906,1,77.0,1,2,Very Low
77551,36347,1,0,0,0,79957,0,75.0,0,1,Very Low
57535,18528,585,75,62,0,70569,3,313.0,2,30,Very Low
37238,8013,7972,662,108,6,26979,2,255.86666666666667,1,320,Very Low
7499,686,44152,7357,2156,82,57491,0,159.5765765765766,0,1598,Very Low
73714,31447,21,2,0,0,72680,2,401.5,1,1,Very Low
6534,643,251,31,13,0,41546,2,1112.6,3,9,Low
31835,6601,21,1,0,0,16320,4,1366.0,4,1,Low
68232,27866,96,5,6,0,64874,3,207.83333333333334,3,6,Low
77953,36545,600,56,6,0,90195,0,38.0,0,50,Very Low
84524,44635,59,20,0,0,96311,0,29.0,0,11,Very Low
51699,14188,4096,337,107,0,113049,0,37.0,0,147,Very Low
71457,29749,101,1,1,0,68840,0,122.0,8,1,Moderate
85248,45362,133,1,3,0,100044,1,50.0,0,2,Very Low
65546,25936,2196,206,298,6,67467,4,180.40000000000003,1,47,Very Low
53607,16213,31,20,0,0,41105,3,113.0,1,6,Very Low
26173,4505,25123,1245,582,4,95717,2,1400.9274924471301,0,661,Very Low
68925,28420,165,9,6,0,73403,0,32.0,0,10,Very Low
50168,13378,252,16,8,0,45532,3,134.0,0,12,Very Low
7209,686,44152,7357,2156,82,41459,0,620.9597989949749,0,1598,Very Low
87247,48794,1,0,0,0,104293,0,17.0,3,1,Low
87687,49359,11,4,0,0,110080,0,46.0,0,3,Very Low
82016,41893,16,6,1,0,89965,3,149.0,2,1,Very Low
25459,4485,881,61,492,17,67083,1,188.0,0,31,Very Low
41237,9394,9800,946,1273,54,89157,3,259.0416666666667,3,227,Low
11571,919,87393,20932,11273,779,9286,0,1178.9907692307693,0,1204,Very Low
56901,18043,145,13,1,0,60179,4,145.0,0,2,Very Low
61948,22439,1,0,0,0,53124,0,79.0,8,1,Moderate
5542,539,279,31,14,0,95326,1,58.0,0,12,Very Low
55979,17468,13,0,0,0,45111,2,165.0,1,1,Very Low
41889,9768,138,13,1,0,94159,2,92.0,2,3,Very Low
7154,686,44152,7357,2156,82,40438,0,625.3819095477387,0,1598,Very Low
24860,4257,6461,434,186,6,18760,4,124.45,0,168,Very Low
89350,53663,26,0,3,0,115035,0,11.666666666666666,0,3,Very Low
73795,31505,66,61,4,0,97626,1,22.0,0,15,Very Low
63784,24583,3,0,0,0,56670,0,35.0,0,1,Very Low
84337,44451,1460,79,229,27,101232,1,126.53846153846155,0,58,Very Low
37463,8013,7972,662,108,6,86514,0,55.0,0,320,Very Low
75485,34711,11,0,0,0,92579,1,36.0,2,2,Very Low
5863,601,13478,1286,283,17,5316,2,991.3076923076924,2,380,Very Low
75914,35093,15,0,0,0,85412,2,92.0,0,2,Very Low
67049,27105,1,3,0,0,62183,0,251.0,3,2,Low
44838,11032,22275,7395,2619,42,32298,2,975.1034482758621,0,966,Very Low
36415,7828,8635,666,49,110,64804,1,713.7211538461538,0,388,Very Low
85537,45770,20,8,0,0,99206,1,71.0,2,4,Very Low
5384,495,2092,272,32,4,22888,1,433.5,3,46,Low
85254,45372,143,35,15,0,105365,1,120.0,2,5,Very Low
8767,805,65272,5680,7035,143,41653,2,310.1791277258567,0,1720,Very Low
15348,1538,370,25,37,0,31006,4,191.0,0,6,Very Low
63804,24612,51,7,2,0,90382,1,38.0,2,5,Very Low
49927,13200,58,14,0,0,34038,5,220.0,1,3,Very Low
22469,3382,8009,3559,183,24,89494,2,134.3169014084507,2,425,Very Low
33294,7071,7663,878,550,21,72881,2,86.8,0,274,Very Low
9657,805,65272,5680,7035,143,82405,1,749.6695652173913,3,1720,Low
43565,10669,131,29,13,0,38601,3,336.0,0,13,Very Low
23410,3791,136,6,0,0,86572,3,55.0,3,3,Low
18467,2392,11860,2359,883,7,14192,1,710.6808510638298,2,321,Very Low
74870,32170,1,3,0,0,76115,0,160.0,0,1,Very Low
65081,25433,3680,344,608,30,112592,2,312.3181818181818,0,157,Very Low
73297,31231,49,5,4,0,93147,1,22.0,0,8,Very Low
69520,28723,21,0,0,0,66285,2,96.0,0,1,Very Low
31358,6389,41,6,5,0,68555,2,177.0,4,3,Low
32780,6920,1299,385,165,2,82330,3,409.66666666666663,2,48,Very Low
77667,36462,751,198,32,2,80211,2,96.0,1,56,Very Low
47751,12233,306,22,0,0,31604,0,209.6,3,4,Low
90127,54852,1,0,0,0,113561,0,22.0,1,1,Very Low
39144,8507,5115,719,733,25,22874,2,260.5,1,72,Very Low
57872,19809,166,4,0,0,48605,5,1149.5,2,2,Very Low
33315,7071,7663,878,550,21,86014,0,85.33333333333333,0,274,Very Low
74847,32154,61,8,3,0,93276,1,54.833333333333336,0,10,Very Low
79233,37767,80,9,4,0,86085,1,40.0,1,6,Very Low
4631,401,6906,1070,394,6,15542,3,631.1923076923076,0,172,Very Low
51597,14188,4096,337,107,0,45459,0,1235.8225806451612,0,147,Very Low
80722,40429,301,8,10,0,94397,0,46.416666666666664,2,10,Very Low
4950,442,6431,973,857,21,63360,2,1114.4210526315787,1,131,Very Low
90287,55160,1,1,0,0,114180,0,8.0,0,1,Very Low
48148,12359,787,113,652,3,110426,3,75.0,7,30,Moderate
73801,31507,56,16,2,0,72844,0,79.0,5,12,Low
51262,13989,116,8,7,0,89394,3,125.0,0,1,Very Low
35320,7515,410,15,104,1,33629,1,382.0,2,14,Very Low
27725,4980,101,8,25,0,18664,0,115.0,2,3,Very Low
33124,7071,7663,878,550,21,23537,0,180.0,0,274,Very Low
16525,1887,38,31,7,0,106403,0,35.0,0,6,Very Low
26726,4670,179,25,0,0,12373,1,244.0,2,4,Very Low
60476,21737,145,3,10,0,86628,3,56.0,0,3,Very Low
51277,14009,9,63,0,0,37432,1,86.0,3,3,Low
14936,1390,10476,1165,602,34,4363,1,690.46875,3,167,Low
88701,52658,16,0,0,0,109061,3,39.0,2,1,Very Low
39140,8507,5115,719,733,25,21051,2,176.78571428571428,1,72,Very Low
52163,14515,126,5,0,0,114575,0,6.0,0,3,Very Low
84846,44934,6,1,0,0,96315,1,12.0,0,1,Very Low
29689,5781,104,34,0,0,14530,1,305.5,2,11,Very Low
40376,9136,390,140,69,0,26629,2,143.0,4,37,Low
85881,46152,1,0,0,0,114946,0,20.0,1,1,Very Low
82363,42353,71,0,3,0,102767,1,125.75,1,3,Very Low
68080,27779,792,97,30,3,109389,0,20.0,0,64,Very Low
80961,40679,1,8,0,0,87442,0,36.0,2,1,Very Low
82051,41953,11,2,0,0,103897,0,36.0,0,4,Very Low
65323,25715,1,1,0,0,59169,-1,78.0,0,1,Very Low
58938,20723,38,3,1,0,49735,1,75.0,0,2,Very Low
44036,10849,7246,582,403,5,61243,5,99.32,0,163,Very Low
32590,6866,195,23,14,0,55646,1,722.5,0,3,Very Low
86768,48254,21,0,0,0,103132,4,41.0,6,1,Moderate
19483,2719,1273,146,439,0,72909,0,128.69999999999993,0,46,Very Low
75567,34792,239,9,8,0,88171,3,136.0,20,9,High
22948,3567,2951,309,88,4,11444,3,206.0,3,59,Low
77183,36041,2538,252,15,5,97719,0,108.79166666666667,0,179,Very Low
62063,22452,2059,298,44,0,93360,1,41.0,2,132,Very Low
80291,40023,166,24,23,0,87412,1,435.0,2,38,Very Low
60061,21504,6,4,0,0,51249,1,118.0,2,1,Very Low
84481,44591,11,3,0,0,114563,0,41.0,0,4,Very Low
39145,8507,5115,719,733,25,23853,3,281.42857142857144,1,72,Very Low
56222,17661,1917,331,139,16,71756,1,43.0,0,101,Very Low
65650,25973,306,17,20,0,81285,2,64.0,6,35,Moderate
84792,44862,3,6,0,0,109215,0,61.0,1,7,Very Low
54140,16609,138,9,2,0,101120,0,43.0,2,3,Very Low
66036,26245,8,4,0,0,60318,1,150.0,0,1,Very Low
39075,8455,156,4,13,0,86318,0,1002.0,1,3,Very Low
34543,7290,37083,5554,8641,125,67696,0,1332.8267045454545,0,827,Very Low
74729,32047,41,7,4,0,74925,2,77.0,5,8,Low
64021,24723,11,1,0,0,56967,2,403.0,2,1,Very Low
